"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"22382","Montipora_capitata_HIv3___TS.g32108.t2","GO:0070492","oligosaccharide binding",12,7,1.53,0.00024,"Molecular Functions",0.583333333333333
"22383","Montipora_capitata_HIv3___RNAseq.g7034.t1","GO:0004869","cysteine-type endopeptidase inhibitor activity",22,9,2.8,9e-04,"Molecular Functions",0.409090909090909
"22384","Montipora_capitata_HIv3___RNAseq.g42063.t1","GO:0004252","serine-type endopeptidase activity",50,13,6.37,0.00828,"Molecular Functions",0.26
"22385","Montipora_capitata_HIv3___RNAseq.g45023.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22386","Montipora_capitata_HIv3___RNAseq.7460_t","GO:0004890","GABA-A receptor activity",14,10,1.78,6.7e-07,"Molecular Functions",0.714285714285714
"22387","Montipora_capitata_HIv3___RNAseq.7460_t","GO:0008503","benzodiazepine receptor activity",14,10,1.78,6.7e-07,"Molecular Functions",0.714285714285714
"22388","Montipora_capitata_HIv3___RNAseq.7460_t","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22389","Montipora_capitata_HIv3___RNAseq.7460_t","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22390","Montipora_capitata_HIv3___RNAseq.7460_t","GO:0022851","GABA-gated chloride ion channel activity",14,10,1.78,6.7e-07,"Molecular Functions",0.714285714285714
"22391","Montipora_capitata_HIv3___RNAseq.g34576.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22392","Montipora_capitata_HIv3___RNAseq.g31725.t1","GO:0005109","frizzled binding",32,10,4.08,0.00496,"Molecular Functions",0.3125
"22393","Montipora_capitata_HIv3___RNAseq.g15344.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22394","Montipora_capitata_HIv3___RNAseq.g11828.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22395","Montipora_capitata_HIv3___TS.g36329.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22396","Montipora_capitata_HIv3___RNAseq.g24342.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22397","Montipora_capitata_HIv3___RNAseq.g23540.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22398","Montipora_capitata_HIv3___RNAseq.g21712.t1","GO:0046920","alpha-(1->3)-fucosyltransferase activity",17,7,2.17,0.00326,"Molecular Functions",0.411764705882353
"22399","Montipora_capitata_HIv3___RNAseq.18472_t","GO:0001786","phosphatidylserine binding",34,10,4.33,0.00795,"Molecular Functions",0.294117647058824
"22400","Montipora_capitata_HIv3___RNAseq.18472_t","GO:0070492","oligosaccharide binding",12,7,1.53,0.00024,"Molecular Functions",0.583333333333333
"22401","Montipora_capitata_HIv3___RNAseq.g10394.t1","GO:0004869","cysteine-type endopeptidase inhibitor activity",22,9,2.8,9e-04,"Molecular Functions",0.409090909090909
"22402","Montipora_capitata_HIv3___RNAseq.g10394.t1","GO:0005178","integrin binding",68,16,8.67,0.01005,"Molecular Functions",0.235294117647059
"22403","Montipora_capitata_HIv3___RNAseq.g33275.t1","GO:0001607","neuromedin U receptor activity",5,4,0.64,0.00118,"Molecular Functions",0.8
"22404","Montipora_capitata_HIv3___RNAseq.g33275.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22405","Montipora_capitata_HIv3___RNAseq.g33275.t1","GO:0008188","neuropeptide receptor activity",50,31,6.37,2.3e-09,"Molecular Functions",0.62
"22406","Montipora_capitata_HIv3___RNAseq.g33275.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22407","Montipora_capitata_HIv3___RNAseq.g33275.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22408","Montipora_capitata_HIv3___RNAseq.g33275.t1","GO:0036401","pyrokinin receptor activity",3,3,0.38,0.00207,"Molecular Functions",1
"22409","Montipora_capitata_HIv3___RNAseq.g33275.t1","GO:0042924","neuromedin U binding",5,4,0.64,0.00118,"Molecular Functions",0.8
"22410","Montipora_capitata_HIv3___RNAseq.g14760.t1","GO:0004523","RNA-DNA hybrid ribonuclease activity",15,7,1.91,0.00136,"Molecular Functions",0.466666666666667
"22411","Montipora_capitata_HIv3___RNAseq.g14760.t1","GO:0045145","single-stranded DNA 5'-3' DNA exonuclease activity",10,6,1.27,0.00056,"Molecular Functions",0.6
"22412","Montipora_capitata_HIv3___RNAseq.g14760.t1","GO:0048256","flap endonuclease activity",16,6,2.04,0.01089,"Molecular Functions",0.375
"22413","Montipora_capitata_HIv3___RNAseq.g14760.t1","GO:0051908","double-stranded DNA 5'-3' DNA exonuclease activity",8,6,1.02,9.4e-05,"Molecular Functions",0.75
"22414","Montipora_capitata_HIv3___RNAseq.g19766.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22415","Montipora_capitata_HIv3___RNAseq.g23419.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22416","Montipora_capitata_HIv3___RNAseq.g33541.t1","GO:0004713","protein tyrosine kinase activity",99,28,12.62,0.00464,"Molecular Functions",0.282828282828283
"22417","Montipora_capitata_HIv3___RNAseq.g9750.t1","GO:0005164","tumor necrosis factor receptor binding",27,12,3.44,4.8e-05,"Molecular Functions",0.444444444444444
"22418","Montipora_capitata_HIv3___TS.g45588.t6","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22419","Montipora_capitata_HIv3___TS.g45588.t6","GO:0022843","voltage-gated monoatomic cation channel activity",64,23,8.16,0.00719,"Molecular Functions",0.359375
"22420","Montipora_capitata_HIv3___RNAseq.g8621.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22421","Montipora_capitata_HIv3___RNAseq.g8621.t1","GO:0004993","G protein-coupled serotonin receptor activity",15,8,1.91,0.00324,"Molecular Functions",0.533333333333333
"22422","Montipora_capitata_HIv3___RNAseq.g8621.t1","GO:0051378","serotonin binding",14,7,1.78,0.00081,"Molecular Functions",0.5
"22423","Montipora_capitata_HIv3___RNAseq.g8621.t1","GO:0070405","ammonium ion binding",41,15,5.23,8.6e-05,"Molecular Functions",0.365853658536585
"22424","Montipora_capitata_HIv3___RNAseq.g8621.t1","GO:0099528","G protein-coupled neurotransmitter receptor activit...",29,15,3.7,4.7e-07,"Molecular Functions",0.517241379310345
"22425","Montipora_capitata_HIv3___RNAseq.g8621.t1","GO:0099589","serotonin receptor activity",15,8,1.91,0.00019,"Molecular Functions",0.533333333333333
"22426","Montipora_capitata_HIv3___RNAseq.g47341.t1","GO:0097110","scaffold protein binding",48,14,6.12,0.00198,"Molecular Functions",0.291666666666667
"22427","Montipora_capitata_HIv3___RNAseq.g14790.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22428","Montipora_capitata_HIv3___RNAseq.g12568.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22429","Montipora_capitata_HIv3___RNAseq.g26313.t1","GO:0005164","tumor necrosis factor receptor binding",27,12,3.44,4.8e-05,"Molecular Functions",0.444444444444444
"22430","Montipora_capitata_HIv3___RNAseq.g26313.t1","GO:0031996","thioesterase binding",19,10,2.42,3.4e-05,"Molecular Functions",0.526315789473684
"22431","Montipora_capitata_HIv3___RNAseq.g35346.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22432","Montipora_capitata_HIv3___RNAseq.g49026.t1","GO:0010461","light-activated monoatomic ion channel activity",4,3,0.51,0.00748,"Molecular Functions",0.75
"22433","Montipora_capitata_HIv3___RNAseq.g44507.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22434","Montipora_capitata_HIv3___TS.g11114.t1a","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22435","Montipora_capitata_HIv3___RNAseq.g34316.t1","GO:0005125","cytokine activity",19,9,2.42,0.00024,"Molecular Functions",0.473684210526316
"22436","Montipora_capitata_HIv3___RNAseq.g10615.t1","GO:0009378","four-way junction helicase activity",17,9,2.17,8e-05,"Molecular Functions",0.529411764705882
"22437","Montipora_capitata_HIv3___RNAseq.g10615.t1","GO:0043138","3'-5' DNA helicase activity",34,11,4.33,0.0024,"Molecular Functions",0.323529411764706
"22438","Montipora_capitata_HIv3___RNAseq.g24221.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22439","Montipora_capitata_HIv3___RNAseq.g24221.t1","GO:0008188","neuropeptide receptor activity",50,31,6.37,2.3e-09,"Molecular Functions",0.62
"22440","Montipora_capitata_HIv3___TS.g7163.t1","GO:0004111","creatine kinase activity",6,4,0.76,0.00318,"Molecular Functions",0.666666666666667
"22441","Montipora_capitata_HIv3___RNAseq.g45578.t1","GO:0001786","phosphatidylserine binding",34,10,4.33,0.00795,"Molecular Functions",0.294117647058824
"22442","Montipora_capitata_HIv3___RNAseq.g45578.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22443","Montipora_capitata_HIv3___RNAseq.g45578.t1","GO:0070405","ammonium ion binding",41,15,5.23,8.6e-05,"Molecular Functions",0.365853658536585
"22444","Montipora_capitata_HIv3___RNAseq.g42120.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22445","Montipora_capitata_HIv3___RNAseq.g6396.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22446","Montipora_capitata_HIv3___RNAseq.g35724.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22447","Montipora_capitata_HIv3___RNAseq.g41249.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22448","Montipora_capitata_HIv3___RNAseq.g41249.t1","GO:0004993","G protein-coupled serotonin receptor activity",15,8,1.91,0.00324,"Molecular Functions",0.533333333333333
"22449","Montipora_capitata_HIv3___RNAseq.g41249.t1","GO:0051378","serotonin binding",14,7,1.78,0.00081,"Molecular Functions",0.5
"22450","Montipora_capitata_HIv3___RNAseq.g41249.t1","GO:0070405","ammonium ion binding",41,15,5.23,8.6e-05,"Molecular Functions",0.365853658536585
"22451","Montipora_capitata_HIv3___RNAseq.g41249.t1","GO:0099528","G protein-coupled neurotransmitter receptor activit...",29,15,3.7,4.7e-07,"Molecular Functions",0.517241379310345
"22452","Montipora_capitata_HIv3___RNAseq.g41249.t1","GO:0099589","serotonin receptor activity",15,8,1.91,0.00019,"Molecular Functions",0.533333333333333
"22453","Montipora_capitata_HIv3___RNAseq.g12789.t1","GO:0043138","3'-5' DNA helicase activity",34,11,4.33,0.0024,"Molecular Functions",0.323529411764706
"22454","Montipora_capitata_HIv3___RNAseq.g45538.t1","GO:0008201","heparin binding",62,18,7.9,0.00051,"Molecular Functions",0.290322580645161
"22455","Montipora_capitata_HIv3___TS.g36771.t1","GO:0004252","serine-type endopeptidase activity",50,13,6.37,0.00828,"Molecular Functions",0.26
"22456","Montipora_capitata_HIv3___RNAseq.g44806.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22457","Montipora_capitata_HIv3___RNAseq.g11237.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22458","Montipora_capitata_HIv3___RNAseq.g34964.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22459","Montipora_capitata_HIv3___RNAseq.g17160.t1","GO:0043138","3'-5' DNA helicase activity",34,11,4.33,0.0024,"Molecular Functions",0.323529411764706
"22460","Montipora_capitata_HIv3___RNAseq.g11924.t1","GO:0051393","alpha-actinin binding",24,10,3.06,0.00039,"Molecular Functions",0.416666666666667
"22461","Montipora_capitata_HIv3___RNAseq.g37229.t1","GO:0004252","serine-type endopeptidase activity",50,13,6.37,0.00828,"Molecular Functions",0.26
"22462","Montipora_capitata_HIv3___RNAseq.g37229.t1","GO:0005178","integrin binding",68,16,8.67,0.01005,"Molecular Functions",0.235294117647059
"22463","Montipora_capitata_HIv3___TS.g25826.t1","GO:0004111","creatine kinase activity",6,4,0.76,0.00318,"Molecular Functions",0.666666666666667
"22464","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0001586","Gi/o-coupled serotonin receptor activity",2,2,0.25,0.01624,"Molecular Functions",1
"22465","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0001965","G-protein alpha-subunit binding",21,7,2.68,0.01234,"Molecular Functions",0.333333333333333
"22466","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22467","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0004993","G protein-coupled serotonin receptor activity",15,8,1.91,0.00324,"Molecular Functions",0.533333333333333
"22468","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0051378","serotonin binding",14,7,1.78,0.00081,"Molecular Functions",0.5
"22469","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0070405","ammonium ion binding",41,15,5.23,8.6e-05,"Molecular Functions",0.365853658536585
"22470","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0090722","receptor-receptor interaction",14,6,1.78,0.00511,"Molecular Functions",0.428571428571429
"22471","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0099528","G protein-coupled neurotransmitter receptor activit...",29,15,3.7,4.7e-07,"Molecular Functions",0.517241379310345
"22472","Montipora_capitata_HIv3___RNAseq.g47637.t1","GO:0099589","serotonin receptor activity",15,8,1.91,0.00019,"Molecular Functions",0.533333333333333
"22473","Montipora_capitata_HIv3___TS.g5280.t1a","GO:0008201","heparin binding",62,18,7.9,0.00051,"Molecular Functions",0.290322580645161
"22474","Montipora_capitata_HIv3___RNAseq.g42009.t1","GO:0051880","G-quadruplex DNA binding",13,6,1.66,0.00482,"Molecular Functions",0.461538461538462
"22475","Montipora_capitata_HIv3___RNAseq.g41209.t2","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22476","Montipora_capitata_HIv3___RNAseq.g21327.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22477","Montipora_capitata_HIv3___RNAseq.g5801.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22478","Montipora_capitata_HIv3___RNAseq.g31723.t1","GO:0005109","frizzled binding",32,10,4.08,0.00496,"Molecular Functions",0.3125
"22479","Montipora_capitata_HIv3___RNAseq.g12926.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22480","Montipora_capitata_HIv3___RNAseq.g368.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22481","Montipora_capitata_HIv3___TS.g4338.t1","GO:0005125","cytokine activity",19,9,2.42,0.00024,"Molecular Functions",0.473684210526316
"22482","Montipora_capitata_HIv3___TS.g33854.t2","GO:0005221","intracellularly cyclic nucleotide-activated monoato...",16,9,2.04,1e-04,"Molecular Functions",0.5625
"22483","Montipora_capitata_HIv3___TS.g33854.t2","GO:0005251","delayed rectifier potassium channel activity",12,8,1.53,2.1e-05,"Molecular Functions",0.666666666666667
"22484","Montipora_capitata_HIv3___TS.g33854.t2","GO:0015271","outward rectifier potassium channel activity",18,9,2.29,0.00019,"Molecular Functions",0.5
"22485","Montipora_capitata_HIv3___TS.g33854.t2","GO:0019870","potassium channel inhibitor activity",14,8,1.78,1e-04,"Molecular Functions",0.571428571428571
"22486","Montipora_capitata_HIv3___TS.g33854.t2","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22487","Montipora_capitata_HIv3___TS.g33854.t2","GO:0022843","voltage-gated monoatomic cation channel activity",64,23,8.16,0.00719,"Molecular Functions",0.359375
"22488","Montipora_capitata_HIv3___TS.g33854.t2","GO:0051393","alpha-actinin binding",24,10,3.06,0.00039,"Molecular Functions",0.416666666666667
"22489","Montipora_capitata_HIv3___TS.g33854.t2","GO:0086087","voltage-gated potassium channel activity involved i...",12,8,1.53,2.1e-05,"Molecular Functions",0.666666666666667
"22490","Montipora_capitata_HIv3___TS.g33854.t2","GO:0086089","voltage-gated potassium channel activity involved i...",12,8,1.53,2.1e-05,"Molecular Functions",0.666666666666667
"22491","Montipora_capitata_HIv3___TS.g33854.t2","GO:0086090","voltage-gated potassium channel activity involved i...",12,8,1.53,2.1e-05,"Molecular Functions",0.666666666666667
"22492","Montipora_capitata_HIv3___TS.g33854.t2","GO:0097110","scaffold protein binding",48,14,6.12,0.00198,"Molecular Functions",0.291666666666667
"22493","Montipora_capitata_HIv3___TS.g33854.t2","GO:0097718","disordered domain specific binding",32,10,4.08,0.00496,"Molecular Functions",0.3125
"22494","Montipora_capitata_HIv3___RNAseq.g19325.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22495","Montipora_capitata_HIv3___TS.g50786.t1","GO:0015280","ligand-gated sodium channel activity",13,7,1.66,0.01191,"Molecular Functions",0.538461538461538
"22496","Montipora_capitata_HIv3___TS.g50786.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22497","Montipora_capitata_HIv3___RNAseq.g40622.t1a","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22498","Montipora_capitata_HIv3___RNAseq.g12407.t1b","GO:0005178","integrin binding",68,16,8.67,0.01005,"Molecular Functions",0.235294117647059
"22499","Montipora_capitata_HIv3___RNAseq.g2920.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22500","Montipora_capitata_HIv3___RNAseq.g44075.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22501","Montipora_capitata_HIv3___RNAseq.g2715.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22502","Montipora_capitata_HIv3___RNAseq.g46155.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22503","Montipora_capitata_HIv3___RNAseq.g18476.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22504","Montipora_capitata_HIv3___RNAseq.g35105.t1","GO:0008201","heparin binding",62,18,7.9,0.00051,"Molecular Functions",0.290322580645161
"22505","Montipora_capitata_HIv3___RNAseq.g45121.t2","GO:0001786","phosphatidylserine binding",34,10,4.33,0.00795,"Molecular Functions",0.294117647058824
"22506","Montipora_capitata_HIv3___RNAseq.g37758.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22507","Montipora_capitata_HIv3___RNAseq.g37758.t1","GO:0016404","15-hydroxyprostaglandin dehydrogenase (NAD+) activi...",12,5,1.53,0.01219,"Molecular Functions",0.416666666666667
"22508","Montipora_capitata_HIv3___RNAseq.g37758.t1","GO:0043225","ATPase-coupled inorganic anion transmembrane transp...",16,6,2.04,0.01089,"Molecular Functions",0.375
"22509","Montipora_capitata_HIv3___TS.20856_t","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22510","Montipora_capitata_HIv3___RNAseq.g23241.t1","GO:0001965","G-protein alpha-subunit binding",21,7,2.68,0.01234,"Molecular Functions",0.333333333333333
"22511","Montipora_capitata_HIv3___TS.g35516.t3","GO:0004713","protein tyrosine kinase activity",99,28,12.62,0.00464,"Molecular Functions",0.282828282828283
"22512","Montipora_capitata_HIv3___TS.g35516.t3","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22513","Montipora_capitata_HIv3___TS.g35516.t3","GO:0008201","heparin binding",62,18,7.9,0.00051,"Molecular Functions",0.290322580645161
"22514","Montipora_capitata_HIv3___TS.g35516.t3","GO:0090722","receptor-receptor interaction",14,6,1.78,0.00511,"Molecular Functions",0.428571428571429
"22515","Montipora_capitata_HIv3___RNAseq.g15901.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22516","Montipora_capitata_HIv3___RNAseq.g32174.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22517","Montipora_capitata_HIv3___RNAseq.g36205.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22518","Montipora_capitata_HIv3___RNAseq.g6416.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22519","Montipora_capitata_HIv3___RNAseq.g4949.t1","GO:0005178","integrin binding",68,16,8.67,0.01005,"Molecular Functions",0.235294117647059
"22520","Montipora_capitata_HIv3___RNAseq.g3999.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22521","Montipora_capitata_HIv3___TS.g17195.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22522","Montipora_capitata_HIv3___RNAseq.g15256.t1","GO:0004181","metallocarboxypeptidase activity",19,7,2.42,0.00672,"Molecular Functions",0.368421052631579
"22523","Montipora_capitata_HIv3___RNAseq.g47653.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22524","Montipora_capitata_HIv3___TS.g11624.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22525","Montipora_capitata_HIv3___RNAseq.g44477.t1","GO:0005109","frizzled binding",32,10,4.08,0.00496,"Molecular Functions",0.3125
"22526","Montipora_capitata_HIv3___RNAseq.g27816.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22527","Montipora_capitata_HIv3___TS.g45967.t2","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22528","Montipora_capitata_HIv3___RNAseq.g582.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22529","Montipora_capitata_HIv3___RNAseq.g28232.t1","GO:0001965","G-protein alpha-subunit binding",21,7,2.68,0.01234,"Molecular Functions",0.333333333333333
"22530","Montipora_capitata_HIv3___RNAseq.g12988.t1","GO:0005178","integrin binding",68,16,8.67,0.01005,"Molecular Functions",0.235294117647059
"22531","Montipora_capitata_HIv3___RNAseq.g14954.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22532","Montipora_capitata_HIv3___RNAseq.g18488.t1","GO:0004111","creatine kinase activity",6,4,0.76,0.00318,"Molecular Functions",0.666666666666667
"22533","Montipora_capitata_HIv3___RNAseq.g14694.t1","GO:0004869","cysteine-type endopeptidase inhibitor activity",22,9,2.8,9e-04,"Molecular Functions",0.409090909090909
"22534","Montipora_capitata_HIv3___RNAseq.g48104.t1","GO:0001607","neuromedin U receptor activity",5,4,0.64,0.00118,"Molecular Functions",0.8
"22535","Montipora_capitata_HIv3___RNAseq.g48104.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22536","Montipora_capitata_HIv3___RNAseq.g48104.t1","GO:0008188","neuropeptide receptor activity",50,31,6.37,2.3e-09,"Molecular Functions",0.62
"22537","Montipora_capitata_HIv3___RNAseq.g48104.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22538","Montipora_capitata_HIv3___RNAseq.g48104.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22539","Montipora_capitata_HIv3___RNAseq.g48104.t1","GO:0042924","neuromedin U binding",5,4,0.64,0.00118,"Molecular Functions",0.8
"22540","Montipora_capitata_HIv3___RNAseq.g36677.t1","GO:0004713","protein tyrosine kinase activity",99,28,12.62,0.00464,"Molecular Functions",0.282828282828283
"22541","Montipora_capitata_HIv3___RNAseq.g36677.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22542","Montipora_capitata_HIv3___RNAseq.g36677.t1","GO:0008201","heparin binding",62,18,7.9,0.00051,"Molecular Functions",0.290322580645161
"22543","Montipora_capitata_HIv3___RNAseq.g33935.t1","GO:0070405","ammonium ion binding",41,15,5.23,8.6e-05,"Molecular Functions",0.365853658536585
"22544","Montipora_capitata_HIv3___TS.g45159.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22545","Montipora_capitata_HIv3___TS.g45159.t1","GO:0015347","sodium-independent organic anion transmembrane tran...",5,4,0.64,0.00118,"Molecular Functions",0.8
"22546","Montipora_capitata_HIv3___RNAseq.g4686.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22547","Montipora_capitata_HIv3___RNAseq.g4686.t1","GO:0008188","neuropeptide receptor activity",50,31,6.37,2.3e-09,"Molecular Functions",0.62
"22548","Montipora_capitata_HIv3___RNAseq.g35165.t1","GO:0005109","frizzled binding",32,10,4.08,0.00496,"Molecular Functions",0.3125
"22549","Montipora_capitata_HIv3___RNAseq.g10766.t1","GO:0008201","heparin binding",62,18,7.9,0.00051,"Molecular Functions",0.290322580645161
"22550","Montipora_capitata_HIv3___RNAseq.g39738.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22551","Montipora_capitata_HIv3___RNAseq.g45372.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
