"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","timepoint","count","mean","sd","se","mirna_zscore","mrna_mean_zscore","mrna_sd_zscore","mrna_se_zscore"
"1188","Montipora_capitata_HIv3___Scaffold_1_4143","Montipora_capitata_HIv3___TS.g27040.t4",-0.849248297980679,0.007625794029538,0.0896737939926457,176,-25.73,"2 22","292 315",21,"80.95%","85.71%","V21155","V21155","skyblue",0.183068871762085,0.303165292875882,0.220985296551222,0.21019364312548,-0.107320369973465,-0.0439403401761463,-0.34428763743813,-0.421864756726927,0.315908984232982,0.0916633387850183,0.224197603779204,0.248219737874652,0.558793500162384,0.811268490736018,0.0536621684251889,0.0161746634153761,"MZT1","14_hpf",343.58,12.1690099809191,0.0654371456552695,0.0327185728276347,-0.455102351070426,1.85056125520785,-1.0213656062353,-1.0213656062353
"1189","Montipora_capitata_HIv3___Scaffold_1_4143","Montipora_capitata_HIv3___TS.g27040.t4",-0.849248297980679,0.007625794029538,0.0896737939926457,176,-25.73,"2 22","292 315",21,"80.95%","85.71%","V21155","V21155","skyblue",0.183068871762085,0.303165292875882,0.220985296551222,0.21019364312548,-0.107320369973465,-0.0439403401761463,-0.34428763743813,-0.421864756726927,0.315908984232982,0.0916633387850183,0.224197603779204,0.248219737874652,0.558793500162384,0.811268490736018,0.0536621684251889,0.0161746634153761,"MZT1","22_hpf",450.38,11.9446340117824,0.289879196481447,0.144939598240724,-0.44961985376007,1.75573946660126,-0.29341919742045,-0.29341919742045
"1190","Montipora_capitata_HIv3___Scaffold_1_4143","Montipora_capitata_HIv3___TS.g27040.t4",-0.849248297980679,0.007625794029538,0.0896737939926457,176,-25.73,"2 22","292 315",21,"80.95%","85.71%","V21155","V21155","skyblue",0.183068871762085,0.303165292875882,0.220985296551222,0.21019364312548,-0.107320369973465,-0.0439403401761463,-0.34428763743813,-0.421864756726927,0.315908984232982,0.0916633387850183,0.224197603779204,0.248219737874652,0.558793500162384,0.811268490736018,0.0536621684251889,0.0161746634153761,"MZT1","28_hpf",1318.3,11.9898582488115,0.118846157758738,0.0594230788793688,-0.405065836291865,1.77485133076376,-0.848140943495167,-0.848140943495167
"1191","Montipora_capitata_HIv3___Scaffold_1_4143","Montipora_capitata_HIv3___TS.g27040.t4",-0.849248297980679,0.007625794029538,0.0896737939926457,176,-25.73,"2 22","292 315",21,"80.95%","85.71%","V21155","V21155","skyblue",0.183068871762085,0.303165292875882,0.220985296551222,0.21019364312548,-0.107320369973465,-0.0439403401761463,-0.34428763743813,-0.421864756726927,0.315908984232982,0.0916633387850183,0.224197603779204,0.248219737874652,0.558793500162384,0.811268490736018,0.0536621684251889,0.0161746634153761,"MZT1","48_hpf",32695.37,11.7774693176104,0.122005189331899,0.0610025946659494,1.20565234612254,1.68509529131706,-0.837895066305262,-0.837895066305262
"1192","Montipora_capitata_HIv3___Scaffold_1_4143","Montipora_capitata_HIv3___TS.g27040.t4",-0.849248297980679,0.007625794029538,0.0896737939926457,176,-25.73,"2 22","292 315",21,"80.95%","85.71%","V21155","V21155","skyblue",0.183068871762085,0.303165292875882,0.220985296551222,0.21019364312548,-0.107320369973465,-0.0439403401761463,-0.34428763743813,-0.421864756726927,0.315908984232982,0.0916633387850183,0.224197603779204,0.248219737874652,0.558793500162384,0.811268490736018,0.0536621684251889,0.0161746634153761,"MZT1","72_hpf",57482.34,11.7224790810452,0.117729189328108,0.0588645946640539,2.47807272399594,1.66185629381176,-0.851763674417663,-0.851763674417663
"1193","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g20531.t4",0.785120099949555,0.0209786555576916,0.135027000460519,152,-22.13,"2 22","660 686",22,"59.09%","77.27%","V21279","V21279","lightyellow",-0.324172204283916,-0.261407704652817,0.276060858571779,0.713439412353321,0.0959976931351662,-0.17500055929409,-0.312619381698244,-0.0122981141311992,0.0702849697512001,0.148407410367397,0.126165310398368,4.5751477776246e-06,0.601218437360025,0.338069486815028,0.0815002146201334,0.946738388471836,"MZT1","1_hpf",0,9.95833001642266,0.0667043548301519,0.033352177415076,-0.472739770788518,0.916322936029528,-1.01725559046652,-1.01725559046652
"1194","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g20531.t4",0.785120099949555,0.0209786555576916,0.135027000460519,152,-22.13,"2 22","660 686",22,"59.09%","77.27%","V21279","V21279","lightyellow",-0.324172204283916,-0.261407704652817,0.276060858571779,0.713439412353321,0.0959976931351662,-0.17500055929409,-0.312619381698244,-0.0122981141311992,0.0702849697512001,0.148407410367397,0.126165310398368,4.5751477776246e-06,0.601218437360025,0.338069486815028,0.0815002146201334,0.946738388471836,"MZT1","4_hpf",0,10.0590210842981,0.514483857395118,0.257241928697559,-0.472739770788518,0.958875207511165,0.435054614475918,0.435054614475918
"1195","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g20531.t4",0.785120099949555,0.0209786555576916,0.135027000460519,152,-22.13,"2 22","660 686",22,"59.09%","77.27%","V21279","V21279","lightyellow",-0.324172204283916,-0.261407704652817,0.276060858571779,0.713439412353321,0.0959976931351662,-0.17500055929409,-0.312619381698244,-0.0122981141311992,0.0702849697512001,0.148407410367397,0.126165310398368,4.5751477776246e-06,0.601218437360025,0.338069486815028,0.0815002146201334,0.946738388471836,"MZT1","9_hpf",2679.01,10.9509746480958,0.179326104084351,0.0896630520421757,-0.335214816486857,1.33581678730118,-0.651982694312431,-0.651982694312431
"1196","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g20531.t4",0.785120099949555,0.0209786555576916,0.135027000460519,152,-22.13,"2 22","660 686",22,"59.09%","77.27%","V21279","V21279","lightyellow",-0.324172204283916,-0.261407704652817,0.276060858571779,0.713439412353321,0.0959976931351662,-0.17500055929409,-0.312619381698244,-0.0122981141311992,0.0702849697512001,0.148407410367397,0.126165310398368,4.5751477776246e-06,0.601218437360025,0.338069486815028,0.0815002146201334,0.946738388471836,"MZT1","14_hpf",12197.22,11.6530792698766,0.187088234502327,0.0935441172511635,0.153395302655515,1.63252777770874,-0.626807309656488,-0.626807309656488
"1197","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g20531.t4",0.785120099949555,0.0209786555576916,0.135027000460519,152,-22.13,"2 22","660 686",22,"59.09%","77.27%","V21279","V21279","lightyellow",-0.324172204283916,-0.261407704652817,0.276060858571779,0.713439412353321,0.0959976931351662,-0.17500055929409,-0.312619381698244,-0.0122981141311992,0.0702849697512001,0.148407410367397,0.126165310398368,4.5751477776246e-06,0.601218437360025,0.338069486815028,0.0815002146201334,0.946738388471836,"MZT1","22_hpf",9307.91,10.6542104003621,0.496659675682538,0.248329837841269,0.00507475673992308,1.21040354954285,0.37724437339153,0.37724437339153
"1198","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g20531.t4",0.785120099949555,0.0209786555576916,0.135027000460519,152,-22.13,"2 22","660 686",22,"59.09%","77.27%","V21279","V21279","lightyellow",-0.324172204283916,-0.261407704652817,0.276060858571779,0.713439412353321,0.0959976931351662,-0.17500055929409,-0.312619381698244,-0.0122981141311992,0.0702849697512001,0.148407410367397,0.126165310398368,4.5751477776246e-06,0.601218437360025,0.338069486815028,0.0815002146201334,0.946738388471836,"MZT1","28_hpf",4687.27,10.206048281697,0.439142778481191,0.219571389240596,-0.23212230666948,1.02100923142117,0.190696359729332,0.190696359729332
"1199","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g20531.t4",0.785120099949555,0.0209786555576916,0.135027000460519,152,-22.13,"2 22","660 686",22,"59.09%","77.27%","V21279","V21279","lightyellow",-0.324172204283916,-0.261407704652817,0.276060858571779,0.713439412353321,0.0959976931351662,-0.17500055929409,-0.312619381698244,-0.0122981141311992,0.0702849697512001,0.148407410367397,0.126165310398368,4.5751477776246e-06,0.601218437360025,0.338069486815028,0.0815002146201334,0.946738388471836,"MZT1","48_hpf",930.36,9.97514286760034,0.358380590795721,0.17919029539786,-0.424980443095044,0.923428084706448,-0.0712445033008336,-0.0712445033008336
"1200","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g20531.t4",0.785120099949555,0.0209786555576916,0.135027000460519,152,-22.13,"2 22","660 686",22,"59.09%","77.27%","V21279","V21279","lightyellow",-0.324172204283916,-0.261407704652817,0.276060858571779,0.713439412353321,0.0959976931351662,-0.17500055929409,-0.312619381698244,-0.0122981141311992,0.0702849697512001,0.148407410367397,0.126165310398368,4.5751477776246e-06,0.601218437360025,0.338069486815028,0.0815002146201334,0.946738388471836,"MZT1","72_hpf",160.57,10.4797133175329,0.0751935047706989,0.0375967523853495,-0.464497031152526,1.13666069034025,-0.989722219646014,-0.989722219646014
"1201","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g22507.t1",-0.783162535610984,0.0215230534574071,0.136557077745562,176,-33.69,"2 17","407 424",15,"93.33%","100.00%","V21309","V21309","red",-0.531125821358963,-0.466618201395113,-0.282098110011446,0.174855021363306,0.296926712953432,0.410516237841374,0.408775244546658,-0.0112310839392499,0.00176153055864769,0.00709987339177488,0.11775650497545,0.33847771438223,0.0988810101873028,0.0196076487841882,0.0201841559957784,0.951353867566932,"MZT1","1_hpf",32615.03,4.01767845924073,0.241161248610816,0.120580624305408,1.20152815292109,-1.59420975741259,-0.451429049258421,-0.451429049258421
"1202","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g22507.t1",-0.783162535610984,0.0215230534574071,0.136557077745562,176,-33.69,"2 17","407 424",15,"93.33%","100.00%","V21309","V21309","red",-0.531125821358963,-0.466618201395113,-0.282098110011446,0.174855021363306,0.296926712953432,0.410516237841374,0.408775244546658,-0.0112310839392499,0.00176153055864769,0.00709987339177488,0.11775650497545,0.33847771438223,0.0988810101873028,0.0196076487841882,0.0201841559957784,0.951353867566932,"MZT1","4_hpf",20076.15,4.40888387795818,1.02357208604571,0.511786043022854,0.557854221508368,-1.42888546863917,2.08621109986697,2.08621109986697
"1203","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g22507.t1",-0.783162535610984,0.0215230534574071,0.136557077745562,176,-33.69,"2 17","407 424",15,"93.33%","100.00%","V21309","V21309","red",-0.531125821358963,-0.466618201395113,-0.282098110011446,0.174855021363306,0.296926712953432,0.410516237841374,0.408775244546658,-0.0112310839392499,0.00176153055864769,0.00709987339177488,0.11775650497545,0.33847771438223,0.0988810101873028,0.0196076487841882,0.0201841559957784,0.951353867566932,"MZT1","9_hpf",21432.05,5.57562099311994,0.285260953142756,0.142630476571378,0.627458323597432,-0.935819742755143,-0.308397823934769,-0.308397823934769
"1204","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g22507.t1",-0.783162535610984,0.0215230534574071,0.136557077745562,176,-33.69,"2 17","407 424",15,"93.33%","100.00%","V21309","V21309","red",-0.531125821358963,-0.466618201395113,-0.282098110011446,0.174855021363306,0.296926712953432,0.410516237841374,0.408775244546658,-0.0112310839392499,0.00176153055864769,0.00709987339177488,0.11775650497545,0.33847771438223,0.0988810101873028,0.0196076487841882,0.0201841559957784,0.951353867566932,"MZT1","14_hpf",14430.51,7.79186725967396,0.659125841747169,0.329562920873585,0.268039557508,0.000770908177141627,0.904180665879154,0.904180665879154
"1205","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g22507.t1",-0.783162535610984,0.0215230534574071,0.136557077745562,176,-33.69,"2 17","407 424",15,"93.33%","100.00%","V21309","V21309","red",-0.531125821358963,-0.466618201395113,-0.282098110011446,0.174855021363306,0.296926712953432,0.410516237841374,0.408775244546658,-0.0112310839392499,0.00176153055864769,0.00709987339177488,0.11775650497545,0.33847771438223,0.0988810101873028,0.0196076487841882,0.0201841559957784,0.951353867566932,"MZT1","22_hpf",15613.27,8.29725783001787,0.391287395572715,0.195643697786358,0.328755648507971,0.214350098539155,0.0354841167363102,0.0354841167363102
"1206","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g22507.t1",-0.783162535610984,0.0215230534574071,0.136557077745562,176,-33.69,"2 17","407 424",15,"93.33%","100.00%","V21309","V21309","red",-0.531125821358963,-0.466618201395113,-0.282098110011446,0.174855021363306,0.296926712953432,0.410516237841374,0.408775244546658,-0.0112310839392499,0.00176153055864769,0.00709987339177488,0.11775650497545,0.33847771438223,0.0988810101873028,0.0196076487841882,0.0201841559957784,0.951353867566932,"MZT1","28_hpf",7470.34,8.69803438159242,0.962320920506611,0.481160460253305,-0.0892555108873356,0.383719169559064,1.8875515090025,1.8875515090025
"1207","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g22507.t1",-0.783162535610984,0.0215230534574071,0.136557077745562,176,-33.69,"2 17","407 424",15,"93.33%","100.00%","V21309","V21309","red",-0.531125821358963,-0.466618201395113,-0.282098110011446,0.174855021363306,0.296926712953432,0.410516237841374,0.408775244546658,-0.0112310839392499,0.00176153055864769,0.00709987339177488,0.11775650497545,0.33847771438223,0.0988810101873028,0.0196076487841882,0.0201841559957784,0.951353867566932,"MZT1","48_hpf",5847.95,8.72369358638723,0.360754014889059,0.180377007444529,-0.172539675787605,0.394562807147473,-0.063546634122664,-0.063546634122664
"1208","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g22507.t1",-0.783162535610984,0.0215230534574071,0.136557077745562,176,-33.69,"2 17","407 424",15,"93.33%","100.00%","V21309","V21309","red",-0.531125821358963,-0.466618201395113,-0.282098110011446,0.174855021363306,0.296926712953432,0.410516237841374,0.408775244546658,-0.0112310839392499,0.00176153055864769,0.00709987339177488,0.11775650497545,0.33847771438223,0.0988810101873028,0.0196076487841882,0.0201841559957784,0.951353867566932,"MZT1","72_hpf",2408.48,6.98953850081949,0.312797952832215,0.156398976416108,-0.349102269645759,-0.338295027706246,-0.219085415855759,-0.219085415855759
"1209","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",-0.930965263419502,0.000780514969441061,0.0441546669763888,140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"MZT1","1_hpf",86196.85,4.69099494731753,0.182361913801723,0.0911809569008617,3.95211040043036,-1.30966469697947,-0.642136469982047,-0.642136469982047
"1210","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",-0.930965263419502,0.000780514969441061,0.0441546669763888,140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"MZT1","4_hpf",62651.44,5.0425412968114,0.831845617962203,0.415922808981102,2.74342456713229,-1.16110041995205,1.46437310915892,1.46437310915892
"1211","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",-0.930965263419502,0.000780514969441061,0.0441546669763888,140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"MZT1","9_hpf",83292.74,4.66585083752169,0.249225054208845,0.124612527104423,3.80303010769648,-1.32029065426419,-0.425275223338285,-0.425275223338285
"1212","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",-0.930965263419502,0.000780514969441061,0.0441546669763888,140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"MZT1","14_hpf",56175.91,6.99889329124121,0.724751927080964,0.362375963540482,2.41100812698125,-0.334341672258958,1.11702969736618,1.11702969736618
"1213","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",-0.930965263419502,0.000780514969441061,0.0441546669763888,140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"MZT1","22_hpf",33928.84,8.89321991185649,0.280679518073909,0.140339759036954,1.26897159666004,0.466205013123209,-0.323257067972638,-0.323257067972638
"1214","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",-0.930965263419502,0.000780514969441061,0.0441546669763888,140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"MZT1","28_hpf",39548.85,8.45339073522485,0.399133010129868,0.199566505064934,1.55747056397441,0.280332215024396,0.0609302705243446,0.0609302705243446
"1215","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",-0.930965263419502,0.000780514969441061,0.0441546669763888,140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"MZT1","48_hpf",36815.52,7.39636598837248,0.438448776572392,0.219224388286196,1.41715713351265,-0.16636881754872,0.188445461578288,0.188445461578288
"1216","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",-0.930965263419502,0.000780514969441061,0.0441546669763888,140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"MZT1","72_hpf",51541.43,7.09837863695836,0.169196385514091,0.0845981927570455,2.17310059762826,-0.292298941670029,-0.68483702008776,-0.68483702008776
"1217","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g9017.t1",0.935547973786324,0.000637406168937646,0.0420169346034899,167,-21.13,"2 21","921 945",20,"80.00%","80.00%","V21582","V21582","red",-0.426243939358737,-0.433765882579093,-0.425957937778259,0.232892756017393,0.372043428658813,0.134340977438293,0.271635941607652,0.275054655993939,0.0149915021825651,0.013128104626082,0.0150665005543207,0.199579945268535,0.0360115873988735,0.463530978922596,0.132604480053376,0.127608830443368,"MZT1","1_hpf",1164.82,4.57648822763004,0.482426603799856,0.241213301899928,-0.4129446161345,-1.35805549395304,0.331081394906599,0.331081394906599
"1218","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g9017.t1",0.935547973786324,0.000637406168937646,0.0420169346034899,167,-21.13,"2 21","921 945",20,"80.00%","80.00%","V21582","V21582","red",-0.426243939358737,-0.433765882579093,-0.425957937778259,0.232892756017393,0.372043428658813,0.134340977438293,0.271635941607652,0.275054655993939,0.0149915021825651,0.013128104626082,0.0150665005543207,0.199579945268535,0.0360115873988735,0.463530978922596,0.132604480053376,0.127608830443368,"MZT1","4_hpf",1384.56,4.53664106977484,0.922357001771544,0.461178500885772,-0.401664429252687,-1.37489499237729,1.75793412661683,1.75793412661683
"1219","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g9017.t1",0.935547973786324,0.000637406168937646,0.0420169346034899,167,-21.13,"2 21","921 945",20,"80.00%","80.00%","V21582","V21582","red",-0.426243939358737,-0.433765882579093,-0.425957937778259,0.232892756017393,0.372043428658813,0.134340977438293,0.271635941607652,0.275054655993939,0.0149915021825651,0.013128104626082,0.0150665005543207,0.199579945268535,0.0360115873988735,0.463530978922596,0.132604480053376,0.127608830443368,"MZT1","9_hpf",1217.73,4.57646697368194,0.509655374691968,0.254827687345984,-0.410228521259117,-1.35806447591925,0.419394105980095,0.419394105980095
"1220","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g9017.t1",0.935547973786324,0.000637406168937646,0.0420169346034899,167,-21.13,"2 21","921 945",20,"80.00%","80.00%","V21582","V21582","red",-0.426243939358737,-0.433765882579093,-0.425957937778259,0.232892756017393,0.372043428658813,0.134340977438293,0.271635941607652,0.275054655993939,0.0149915021825651,0.013128104626082,0.0150665005543207,0.199579945268535,0.0360115873988735,0.463530978922596,0.132604480053376,0.127608830443368,"MZT1","14_hpf",5497.34,6.15050634888124,0.256168819583377,0.128084409791689,-0.190537975244384,-0.692871899959177,-0.40275409127129,-0.40275409127129
"1221","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g9017.t1",0.935547973786324,0.000637406168937646,0.0420169346034899,167,-21.13,"2 21","921 945",20,"80.00%","80.00%","V21582","V21582","red",-0.426243939358737,-0.433765882579093,-0.425957937778259,0.232892756017393,0.372043428658813,0.134340977438293,0.271635941607652,0.275054655993939,0.0149915021825651,0.013128104626082,0.0150665005543207,0.199579945268535,0.0360115873988735,0.463530978922596,0.132604480053376,0.127608830443368,"MZT1","22_hpf",7356.25,6.44685302729093,0.0968287653691268,0.0484143826845634,-0.0951122348399436,-0.567635127935229,-0.919551277086786,-0.919551277086786
"1222","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g9017.t1",0.935547973786324,0.000637406168937646,0.0420169346034899,167,-21.13,"2 21","921 945",20,"80.00%","80.00%","V21582","V21582","red",-0.426243939358737,-0.433765882579093,-0.425957937778259,0.232892756017393,0.372043428658813,0.134340977438293,0.271635941607652,0.275054655993939,0.0149915021825651,0.013128104626082,0.0150665005543207,0.199579945268535,0.0360115873988735,0.463530978922596,0.132604480053376,0.127608830443368,"MZT1","28_hpf",8642.16,5.92312652257219,0.544960051258978,0.272480025629489,-0.0291010165219649,-0.788963125354806,0.533899887881139,0.533899887881139
"1223","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g9017.t1",0.935547973786324,0.000637406168937646,0.0420169346034899,167,-21.13,"2 21","921 945",20,"80.00%","80.00%","V21582","V21582","red",-0.426243939358737,-0.433765882579093,-0.425957937778259,0.232892756017393,0.372043428658813,0.134340977438293,0.271635941607652,0.275054655993939,0.0149915021825651,0.013128104626082,0.0150665005543207,0.199579945268535,0.0360115873988735,0.463530978922596,0.132604480053376,0.127608830443368,"MZT1","48_hpf",7442.85,6.23594401204277,0.146605274284995,0.0733026371424977,-0.090666689268063,-0.656765751575671,-0.758108130513913,-0.758108130513913
"1224","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g9017.t1",0.935547973786324,0.000637406168937646,0.0420169346034899,167,-21.13,"2 21","921 945",20,"80.00%","80.00%","V21582","V21582","red",-0.426243939358737,-0.433765882579093,-0.425957937778259,0.232892756017393,0.372043428658813,0.134340977438293,0.271635941607652,0.275054655993939,0.0149915021825651,0.013128104626082,0.0150665005543207,0.199579945268535,0.0360115873988735,0.463530978922596,0.132604480053376,0.127608830443368,"MZT1","72_hpf",7064.87,6.23854089883531,0.319769000363746,0.159884500181873,-0.110070006996232,-0.655668301383369,-0.196475797927319,-0.196475797927319
"1225","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g17849.t1",-0.897982913706932,0.00245540518373015,0.0608805876890853,152,-22.97,"2 18","299 319",18,"66.67%","83.33%","V22161","V22161","red",-0.550121353152016,-0.431362971116887,-0.241449030669868,0.141518349430694,0.403656304799038,0.291453996338471,0.358218696606153,0.0280860077644159,0.00110665833055406,0.0137009904092022,0.183091266803911,0.439759938819973,0.0219610304581481,0.105559987640813,0.0441005330139717,0.878723819889967,"MZT1","1_hpf",86196.85,3.89709783493533,0,0,3.95211040043036,-1.64516740012241,-1.23360183829388,-1.23360183829388
"1226","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g17849.t1",-0.897982913706932,0.00245540518373015,0.0608805876890853,152,-22.97,"2 18","299 319",18,"66.67%","83.33%","V22161","V22161","red",-0.550121353152016,-0.431362971116887,-0.241449030669868,0.141518349430694,0.403656304799038,0.291453996338471,0.358218696606153,0.0280860077644159,0.00110665833055406,0.0137009904092022,0.183091266803911,0.439759938819973,0.0219610304581481,0.105559987640813,0.0441005330139717,0.878723819889967,"MZT1","4_hpf",62651.44,4.16855333512504,0.54291100037943,0.271455500189715,2.74342456713229,-1.53044969593101,0.527254077865788,0.527254077865788
"1227","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g17849.t1",-0.897982913706932,0.00245540518373015,0.0608805876890853,152,-22.97,"2 18","299 319",18,"66.67%","83.33%","V22161","V22161","red",-0.550121353152016,-0.431362971116887,-0.241449030669868,0.141518349430694,0.403656304799038,0.291453996338471,0.358218696606153,0.0280860077644159,0.00110665833055406,0.0137009904092022,0.183091266803911,0.439759938819973,0.0219610304581481,0.105559987640813,0.0441005330139717,0.878723819889967,"MZT1","9_hpf",83292.74,4.60176226480894,0.583327657315948,0.291663828657974,3.80303010769648,-1.34737462906437,0.658339853302879,0.658339853302879
"1228","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g17849.t1",-0.897982913706932,0.00245540518373015,0.0608805876890853,152,-22.97,"2 18","299 319",18,"66.67%","83.33%","V22161","V22161","red",-0.550121353152016,-0.431362971116887,-0.241449030669868,0.141518349430694,0.403656304799038,0.291453996338471,0.358218696606153,0.0280860077644159,0.00110665833055406,0.0137009904092022,0.183091266803911,0.439759938819973,0.0219610304581481,0.105559987640813,0.0441005330139717,0.878723819889967,"MZT1","14_hpf",56175.91,5.44878943772943,0.100186709979894,0.0500933549899469,2.41100812698125,-0.989419042983928,-0.908660253272803,-0.908660253272803
