"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category"
"2239","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g23727.t1",-0.722775644364082,0.0428035062625537,0.186009053205852,142,-22.75,"2 23","572 595",21,"52.38%","66.67%","V21656","V21656","magenta",-0.330399337591991,-0.254259259696644,-0.412153114004961,-0.0244242210382914,0.0745057809929474,0.504368007293735,0.370558733704133,0.071803410341073,0.0647597728365079,0.160234027839917,0.0190781272751307,0.894441047569842,0.685283513655975,0.00324466597773082,0.0368180440120619,0.696147725413097,"ZGA2"
"2240","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g49908.t2",-0.880539575292317,0.00388925666639422,0.0706439814350897,151,-22.69,"2 22","427 451",22,"63.64%","77.27%","V21659","V21659","black",0.280176005048277,0.627355949543049,0.278427465220617,0.0431993795223592,-0.454261841355043,-0.20980028810041,-0.253106057569563,-0.311990612309286,0.120387048532213,0.000121602710311338,0.122817742582155,0.814395463182163,0.00900836092417911,0.249126408457426,0.162203475129635,0.0821479582430775,"MZT2"
"2241","Montipora_capitata_HIv3___Scaffold_8_558953","Montipora_capitata_HIv3___RNAseq.g49908.t2",-0.843727691547166,0.00845755260611909,0.0932049677314751,150,-20.08,"2 11","430 451",9,"100.00%","100.00%","V21659","V21659","black",0.280176005048277,0.627355949543049,0.278427465220617,0.0431993795223592,-0.454261841355043,-0.20980028810041,-0.253106057569563,-0.311990612309286,0.120387048532213,0.000121602710311338,0.122817742582155,0.814395463182163,0.00900836092417911,0.249126408457426,0.162203475129635,0.0821479582430775,"MZT2"
"2242","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g44414.t1",0.731830150649568,0.0390366435331992,0.178257042130867,162,-22.5,"2 21","464 490",22,"72.73%","81.82%","V21696","V21696","blue",-0.629364526935566,-0.264091363884854,-0.206027410611535,0.151463264156174,0.476206759918757,0.148863115364404,0.297599865875231,0.0253502961173896,0.000113910662111764,0.144135077717485,0.257934333005114,0.407949899264542,0.00586694112713181,0.416138488229392,0.0980821199148979,0.890462166478886,"ZGA1"
"2243","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___TS.g44069.t1",0.851693482566499,0.00727477105290239,0.088115340099494,159,-21.04,"2 23","56 77",21,"66.67%","80.95%","V21718","V21718","pink",-0.203088172097092,-0.244424097427243,-0.209902982329934,-0.196958620417218,-0.171889865045167,0.0111020184666512,0.654305125584387,0.360856593265617,0.264936387931038,0.177589283653509,0.248889489976094,0.279934983434516,0.346860138457554,0.951912253046127,4.86386380838848e-05,0.0424541175675969,"ZGA2"
"2244","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g43371.t1",-0.757625943420405,0.0294388144150736,0.156643295709289,160,-23.2,"2 17","184 202",15,"80.00%","86.67%","V21722","V21722","magenta",-0.148871037887588,-0.180358000908603,-0.190105709579879,-0.322821835824391,0.29180105245458,0.156064424238472,0.260475696195962,0.133815411311446,0.416113399065226,0.32325136571398,0.297339184946689,0.0715301555868777,0.105126608900706,0.393685136932106,0.149912403084106,0.465297883098284,"ZGA2"
"2245","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g30053.t1",0.905515890256084,0.0019621016941808,0.0568745050836822,151,-22.31,"2 17","893 914",19,"73.68%","73.68%","V21727","V21727","green",0.396795711940395,0.0305729264542281,0.259788896726395,-0.112125059540067,0.228436489580957,-0.0995442380155404,-0.359526187826786,-0.344398539319581,0.0245430353626468,0.868074833357536,0.151028483251069,0.541218463458244,0.20856320931463,0.587782052816831,0.0432781999551859,0.0535800509018371,"Maternal"
"2246","Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___RNAseq.g462.t1",-0.901806455353747,0.00219605757691062,0.058829802061963,159,-20.9,"2 23","359 380",21,"71.43%","76.19%","V21738","V21738","green",0.429522482406415,0.246614153021678,0.372926279079992,0.330271117511864,-0.274843426474711,-0.265662871958922,-0.419559007021569,-0.419268726564747,0.0141538212619338,0.173614440392219,0.0355388546901565,0.0648700023605497,0.127913406588398,0.141675185771426,0.0168282728228969,0.0169120952259371,"Maternal"
"2247","Montipora_capitata_HIv3___Scaffold_9_611209","Montipora_capitata_HIv3___TS.g23146.t1b",0.801166921034443,0.0168379069995726,0.122867937461632,152,-22.5,"2 22","147 170",21,"66.67%","71.43%","V21742","V21742","blue",-0.372124160177196,-0.200967427081477,-0.254535907269981,-0.269164947789662,0.157642772055592,0.320963888556171,0.289460803238437,0.328724978468115,0.0359681485864724,0.27006503454218,0.159764129020163,0.1363037001541,0.388858729248329,0.0732713351504867,0.108075026765234,0.066210796911963,"ZGA1"
"2248","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g48239.t1",0.829343871091433,0.0108892098625859,0.102784627423502,153,-20.18,"2 18","62 84",16,"75.00%","75.00%","V21771","V21771","pink",-0.31364576813439,-0.170086468359164,-0.250385017724596,-0.190731269787693,0.107424829994646,-0.0674166178814615,0.230316703003861,0.654523608888797,0.0804513120318322,0.352019054280566,0.166919057365855,0.29572261398248,0.558408617662938,0.71390955073057,0.204739629830507,4.8260978177167e-05,"ZGA2"
"2249","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g30148.t1",-0.756106609771919,0.02995859840847,0.157848957300922,150,-24.78,"2 21","298 324",23,"69.57%","69.57%","V21778","V21778","black",0.376961548335666,0.534165312614093,0.409402369947992,-0.189246531292149,-0.324429804120944,-0.0824751750160548,-0.313548394698861,-0.410829325769741,0.0334416463230723,0.00163822652210753,0.0199748962077075,0.299568589398879,0.0700493630466935,0.653609261592955,0.0805503726169072,0.0195054353861464,"MZT2"
"2250","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g45886.t3",-0.899632409901737,0.00234121799082047,0.0599532775323693,174,-23.08,"2 21","453 475",19,"84.21%","89.47%","V21782","V21782","cyan",0.335982934096368,0.300816104758821,0.427781389311738,0.29942027326821,-0.451200671970695,-0.357520772013129,-0.31995975612846,-0.235319501322852,0.0601001675154952,0.0943324843826539,0.0145936606122413,0.0959461833191028,0.00954317965782948,0.0445445800918585,0.0742259546493691,0.19480241458168,"MZT2"
"2251","Montipora_capitata_HIv3___Scaffold_8_558953","Montipora_capitata_HIv3___RNAseq.g31468.t1",0.958127038957214,0.00017782846654117,0.0323058077689159,157,-22.52,"2 21","812 836",22,"72.73%","81.82%","V21785","V21785","magenta",-0.46834714261234,-0.428805086414705,-0.418431682171975,0.226565208619206,0.323638894788725,0.2229729584415,0.35303214648239,0.189374702867199,0.00686253456931398,0.0143336884852921,0.0171557514955883,0.212417099966684,0.0707747069766537,0.219951447389772,0.0474866143477122,0.299235338832575,"ZGA2"
"2252","Montipora_capitata_HIv3___Scaffold_6_434354","Montipora_capitata_HIv3___TS.g20900.t2",0.880389604507479,0.00390346461738741,0.0707377370541407,154,-23.1,"2 22","473 496",22,"72.73%","72.73%","V21795","V21795","pink",-0.163174381647912,-0.171221880110699,-0.13480485702636,-0.338435086353364,-0.0447804304026893,-0.162003010524183,0.237320413316303,0.777099232748905,0.372215649217557,0.34876566965063,0.461974411398264,0.0581390656165428,0.807726631392624,0.37570452374214,0.190923556613062,1.69091269809184e-07,"ZGA2"
"2253","Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___RNAseq.g3184.t1",0.910359878418471,0.00168183222368404,0.0543241039011224,172,-21.25,"2 23","658 683",23,"73.91%","86.96%","V21802","V21802","magenta",-0.434793393474307,-0.428324915803759,-0.408334038286469,0.0940508494787076,0.519724685978362,0.283927559714788,0.203300476182472,0.170448776210206,0.0128893394378868,0.0144551431776713,0.0203324627669978,0.608649677823025,0.002299030692779,0.115292745010184,0.26442649933167,0.350978930213724,"ZGA2"
"2254","Montipora_capitata_HIv3___Scaffold_3_148198","Montipora_capitata_HIv3___RNAseq.g28338.t1",0.819589402895302,0.0127653524778266,0.109554728264498,161,-21.08,"2 22","552 574",20,"65.00%","80.00%","V21808","V21808","blue",-0.120633035229315,-0.234452025578088,-0.0814192392695347,-0.106146410339192,0.36834167165534,0.320222478323416,-0.100372170859795,-0.0455412687028311,0.510755501855829,0.196500981739494,0.657773651924553,0.563127336359073,0.0380494122443178,0.0739752607231867,0.584664447442677,0.804522124288569,"ZGA1"
"2255","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g19214.t1",-0.708681065059181,0.0490906006536519,0.198383708618258,157,-22.64,"2 21","363 382",19,"73.68%","78.95%","V21814","V21814","magenta",-0.364221493054741,-0.431784313280296,-0.30166555494319,-0.0993995191163833,0.490693682285404,0.392761200947168,0.17731799568916,0.136298001472877,0.0404259240163068,0.0135990495412658,0.0933606021863521,0.588327744270837,0.00435264314492611,0.026174526805523,0.331609656554894,0.45698295785029,"ZGA2"
"2256","Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g17643.t1",0.875839228404105,0.00435059573914908,0.073363376940793,163,-24.37,"2 23","323 350",25,"72.00%","80.00%","V21815","V21815","blue",-0.22948227623317,-0.322858203825516,-0.322858203825516,-0.322858203825516,0.390958229287765,0.1469641713027,0.399312599430461,0.260821887688794,0.206430495433672,0.0714963971605785,0.0714963971605784,0.0714963971605784,0.0269318263696126,0.422176490009141,0.0235682686049846,0.149352094507167,"ZGA1"
"2257","Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g44355.t1",0.764759047145365,0.0270728687034613,0.150822518204549,151,-21.22,"2 17","522 541",17,"76.47%","76.47%","V21818","V21818","black",0.350200564265123,0.364549921408745,0.284177186810087,-0.164588660295897,-0.30952434849321,-0.15308530818987,-0.200355985336373,-0.171373370168604,0.0494209001155542,0.0402322129246024,0.114959571942065,0.368028781352544,0.0847269474553147,0.402888139443722,0.271555614380945,0.348332968337877,"MZT2"
"2258","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g9728.t1",0.771803214952266,0.0248553214687383,0.145330276653618,179,-22.33,"2 24","299 323",22,"72.73%","86.36%","V21835","V21835","blue",-0.370463223602488,-0.269212166679385,-0.285435801672472,-0.203837009025593,0.150067224476874,0.133320250628869,0.411276071076022,0.434284654798173,0.0368704186541157,0.136232309917159,0.113290656934742,0.263140776601091,0.412335030057104,0.466965811718591,0.0193603518487986,0.0130070967500263,"ZGA1"
"2259","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g12406.t2",0.856889337735256,0.00656353063174787,0.084917710149093,158,-21.71,"2 17","904 926",15,"80.00%","93.33%","V21855","V21855","blue",-0.541631096919562,-0.307938605459635,-0.158457104343817,0.200636921472642,0.411578415673076,0.175036429880443,0.199119032607143,0.0216560070897096,0.00136680024114259,0.0864177002520766,0.386382023171809,0.270870082415403,0.0192626718117371,0.337968917492987,0.274587390907282,0.906349342660199,"ZGA1"
"2260","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g20544.t1",-0.718089156230813,0.0448363384240262,0.190077679977353,148,-26.25,"2 20","91 115",20,"65.00%","80.00%","V21866","V21866","magenta",-0.543011766180196,-0.275249530898409,-0.444102607421858,0.463338531869524,0.240131430898492,0.115566103272787,0.189302352265102,0.254025486194558,0.0013211669360729,0.127328311330509,0.0108874237710363,0.00756932517858571,0.18556588643669,0.528794792568932,0.299423424056917,0.160631875139445,"ZGA2"
"2261","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g21844.t1",0.962328240944177,0.000129907934596207,0.030911882715324,160,-24.43,"2 23","169 191",21,"66.67%","80.95%","V21894","V21894","magenta",-0.384441844947118,-0.384441844947118,-0.384441844947118,-0.039062557796197,0.136258051306144,0.317487064267787,0.360897178481897,0.377745798581721,0.0298199629107503,0.0298199629107503,0.0298199629107503,0.831903842297217,0.457116132298917,0.0766178351075773,0.0424291775260164,0.0330459566351087,"ZGA2"
"2262","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g24153.t1",-0.727787795362345,0.0406923262907843,0.181694028693094,153,-20.7,"2 24","57 78",22,"72.73%","77.27%","V21895","V21895","pink",0.253449002141639,-0.136860345577745,0.140287310230133,-0.498217502851163,-0.102008002388403,0.0400824106510218,0.308802874302088,-0.00553574650757129,0.161615990040248,0.455110572236276,0.44378921457652,0.00370848191115809,0.578526235692362,0.82757979511251,0.0854930226078159,0.976011873645177,"ZGA2"
"2263","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g25122.t1",-0.866949537421292,0.00531634557662679,0.0785663689416203,145,-23.85,"2 10","790 808",8,"100.00%","100.00%","V21920","V21920","blue",-0.277522646152194,-0.143204874415105,-0.151489321903117,-0.158609927951375,0.419401466355482,0.0946063437593516,0.144368892069061,0.0724500682378962,0.124089746983932,0.434272322845323,0.407868300263508,0.385918246790071,0.0168737217903654,0.606525360676813,0.43050685166552,0.693542509882511,"ZGA1"
"2264","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___TS.g35189.t1",0.945153381443115,0.000395686638835746,0.0377738083744633,154,-22.47,"2 23","250 270",21,"61.90%","80.95%","V21937","V21937","magenta",-0.501406536374965,-0.176057519368309,-0.313139796565739,-0.260461618449765,0.286973474685333,0.208143155593323,0.337867803208058,0.418081037272062,0.00346132369302011,0.335113769619064,0.0809670753740404,0.149935219964818,0.111276371308698,0.252970147308736,0.0585882007680904,0.0172586856448159,"ZGA2"
"2265","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g1325.t1",0.858911976589186,0.00629919612201641,0.0837193789417233,158,-21.11,"2 19","89 111",17,"70.59%","82.35%","V21948","V21948","blue",-0.346455141717835,-0.346455141717835,-0.2481034269025,-0.106732195971981,0.510794549411267,0.158697351000015,0.167054689458446,0.211199316440424,0.0520751959465901,0.0520751959465901,0.170947771822664,0.560962904258338,0.00281443686115493,0.385653087717617,0.360795189862992,0.245911663779102,"ZGA1"
"2266","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g4427.t1",0.865621651142606,0.00547139755947772,0.0793749259065959,157,-20.6,"2 23","548 573",23,"65.22%","73.91%","V21958","V21958","blue",-0.401824858000357,-0.340210535771061,-0.2089837123678,0.17909817990402,0.456465885706747,0.220927219855716,-0.0113891742306859,0.10591699490342,0.0226272998868126,0.0567509075067804,0.251015595327088,0.32669920972863,0.00863920218880151,0.224322500608514,0.950669940783105,0.563976048782614,"ZGA1"
"2267","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g33119.t1",0.860266726603629,0.00612601641592696,0.0828769140022963,170,-23.84,"2 24","941 967",24,"66.67%","83.33%","V22006","V22006","blue",-0.320902958932468,-0.168306702103513,-0.244948716701163,-0.227236239945647,0.289526349989595,0.148888903198715,-0.077338483275695,0.600317847770177,0.0733289874610773,0.357155304539543,0.176631322191003,0.211029543131873,0.107991609855912,0.416056826042112,0.673961297620256,0.000280959455225902,"ZGA1"
"2268","Montipora_capitata_HIv3___Scaffold_6_434354","Montipora_capitata_HIv3___RNAseq.g15205.t1",0.923117997178945,0.00107159192991354,0.0478339034962098,161,-21.14,"2 18","630 652",16,"75.00%","87.50%","V22009","V22009","pink",-0.310633136959301,-0.0973774900717998,-0.287314345425763,-0.24179500451917,-0.121809295003227,-0.0514156928083156,0.349617739756431,0.760727225031146,0.0835598983773365,0.595975322659264,0.110833499911452,0.182445349013041,0.506611906780604,0.779888688789484,0.0498267083660206,4.34419416153422e-07,"ZGA2"
"2269","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g21999.t1",0.839017176507033,0.00921113616626803,0.0962666266392683,171,-25.43,"2 23","46 72",24,"79.17%","83.33%","V22030","V22030","magenta",-0.383211586350323,-0.308351936514882,-0.312085551827879,0.035924521865991,0.426796550347887,0.0827174557875661,0.103833148656892,0.354377398034747,0.0303925820233241,0.0859745276632151,0.0820499006968737,0.845238506866301,0.0148474741304794,0.652655193203624,0.571711789529884,0.046589067110451,"ZGA2"
"2270","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g21999.t1",-0.861080224850064,0.00602350630489356,0.0823406129320003,160,-26.81,"2 18","34 59",18,"77.78%","83.33%","V22030","V22030","magenta",-0.383211586350323,-0.308351936514882,-0.312085551827879,0.035924521865991,0.426796550347887,0.0827174557875661,0.103833148656892,0.354377398034747,0.0303925820233241,0.0859745276632151,0.0820499006968737,0.845238506866301,0.0148474741304794,0.652655193203624,0.571711789529884,0.046589067110451,"ZGA2"
"2271","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g50115.t1",-0.814892464121923,0.0137367871148184,0.112910824559729,162,-20.79,"2 24","118 146",26,"61.54%","76.92%","V22070","V22070","black",0.366954722878364,0.396750471749533,0.226389736557192,0.089834086125225,-0.031153258682938,-0.194456439000297,-0.335183690410097,-0.519135629216982,0.0388364767528345,0.0245608549889657,0.212780969597963,0.62487667286081,0.865593046397369,0.286211904789492,0.0607504821274854,0.00233030322400987,"MZT2"
"2272","Montipora_capitata_HIv3___Scaffold_6_434354","Montipora_capitata_HIv3___RNAseq.g50115.t1",-0.945782990927716,0.000382399698827859,0.0373862819269156,165,-20.11,"2 18","170 192",16,"81.25%","87.50%","V22070","V22070","black",0.366954722878364,0.396750471749533,0.226389736557192,0.089834086125225,-0.031153258682938,-0.194456439000297,-0.335183690410097,-0.519135629216982,0.0388364767528345,0.0245608549889657,0.212780969597963,0.62487667286081,0.865593046397369,0.286211904789492,0.0607504821274854,0.00233030322400987,"MZT2"
"2273","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g22415.t1",0.788049047239699,0.0201802652400043,0.132853188964336,153,-20.35,"2 14","407 429",12,"83.33%","91.67%","V22076","V22076","blue",-0.296881621078848,-0.0427383129997805,-0.235770320069126,-0.0598519453399596,0.210239095051889,0.276972210587018,0.0592140308428338,0.0888168630059739,0.0989347002937783,0.816342658361333,0.193923733176238,0.744882030647221,0.248115114036611,0.124868311262718,0.747512645181033,0.628817522955256,"ZGA1"
"2274","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g3587.t1",0.788594443567354,0.0200337248247301,0.13243889081038,142,-22.14,"2 19","85 108",17,"58.82%","70.59%","V22094","V22094","blue",-0.331544049558854,-0.169718255822379,-0.233327853371063,-0.0930587508456775,0.488882664158052,0.0584622080517529,0.0941707963127022,0.186133241075467,0.0637821609544319,0.353078024958478,0.198717450760225,0.61245145069401,0.00452132617726468,0.750616575900517,0.608190711930226,0.307735361741469,"ZGA1"
"2275","Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g25619.t1",0.902236955520214,0.00216802481804786,0.0586060852573361,171,-22.35,"2 23","424 445",21,"76.19%","85.71%","V22096","V22096","blue",-0.324075909283574,-0.324075909283574,-0.17910486313914,-0.20543887978389,0.510425783147767,0.112675551538971,0.175945096644553,0.233649130158889,0.0703732015821404,0.0703732015821404,0.326680859643453,0.259326522751732,0.0028377143985236,0.539221691107407,0.335427399128445,0.198082244811819,"ZGA1"
"2276","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g5041.t1",0.768533271964735,0.0258701537200357,0.147914917307879,160,-23.21,"2 23","271 293",21,"71.43%","76.19%","V22097","V22097","blue",-0.33796901946865,-0.33796901946865,-0.064948432183038,-0.253696318090147,0.483560358420516,0.201387353687393,0.187108539358199,0.122526537744377,0.0585078650801118,0.0585078650801118,0.723968835895877,0.161193269756987,0.00504995030871132,0.269044422701973,0.30516206588867,0.504093543357974,"ZGA1"
"2277","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g28954.t1",0.720035617809305,0.0439851008057152,0.188349793235862,164,-24.15,"2 23","160 182",21,"71.43%","80.95%","V22107","V22107","blue",-0.403713833962224,-0.0206917890750716,-0.167686300121538,-0.248420816630359,0.270211628136791,0.128006309172092,0.104821467084057,0.337473335396253,0.0219403668862007,0.91050204187886,0.358956202421555,0.170383242757709,0.134727642009091,0.485062095252683,0.568036946424818,0.0589021209041018,"ZGA1"
"2278","Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___TS.g20188.t1",0.780574891243384,0.0222560397669419,0.138486139992684,172,-20.32,"2 23","369 394",23,"78.26%","82.61%","V22112","V22112","magenta",-0.421061666903296,-0.260095756438333,-0.345698622821547,-0.0954457970648083,0.194540712960823,0.0614689038781493,0.499104105526259,0.367188120862752,0.0163998697796442,0.150529082256564,0.0526248059730058,0.60332111440454,0.285999040442787,0.738226760234279,0.00363828703173778,0.0387031177997707,"ZGA2"
"2279","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___TS.g20188.t1",0.899856913365688,0.00232594831061039,0.0598563278994826,162,-25.12,"2 22","244 270",24,"75.00%","79.17%","V22112","V22112","magenta",-0.421061666903296,-0.260095756438333,-0.345698622821547,-0.0954457970648083,0.194540712960823,0.0614689038781493,0.499104105526259,0.367188120862752,0.0163998697796442,0.150529082256564,0.0526248059730058,0.60332111440454,0.285999040442787,0.738226760234279,0.00363828703173778,0.0387031177997707,"ZGA2"
"2280","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g31049.t1",-0.944322560459917,0.000413679151908316,0.0381552205984253,160,-24.53,"2 18","366 385",17,"76.47%","88.24%","V22113","V22113","magenta",-0.434721898827479,-0.337822727693449,-0.453237527592829,-0.0896913471459485,0.297474219466387,0.366588695764776,0.514605451023886,0.136805135004656,0.0129058340154259,0.0586240053148237,0.00918441973692913,0.625429051324463,0.0982308630842965,0.0390463629109778,0.00258339983196216,0.455294220122664,"ZGA2"
"2281","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g31049.t1",0.955302277203721,0.000215835182204751,0.0335660396323313,154,-20.16,"2 22","540 564",22,"68.18%","77.27%","V22113","V22113","magenta",-0.434721898827479,-0.337822727693449,-0.453237527592829,-0.0896913471459485,0.297474219466387,0.366588695764776,0.514605451023886,0.136805135004656,0.0129058340154259,0.0586240053148237,0.00918441973692913,0.625429051324463,0.0982308630842965,0.0390463629109778,0.00258339983196216,0.455294220122664,"ZGA2"
"2282","Montipora_capitata_HIv3___Scaffold_2_95308","Montipora_capitata_HIv3___RNAseq.g39201.t1",0.843675470390505,0.00846568349803657,0.0932311687543951,153,-23.2,"2 20","152 178",23,"65.22%","78.26%","V22126","V22126","blue",-0.369036691603584,-0.210846002340858,-0.329517393725345,-0.0703014271526164,0.357608132029943,0.109554424253098,0.238541939186655,0.273997019352708,0.0376598711243403,0.24672090578344,0.065520943133417,0.702211923736585,0.0444888030784699,0.550588919727108,0.188582267253678,0.1291392401965,"ZGA1"
"2283","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___TS.g5012.t1",-0.761359539592064,0.0281851997456897,0.153612868617174,146,-20.16,"2 19","658 678",17,"64.71%","70.59%","V22140","V22140","pink",-0.287332610131998,0.167792300485889,-0.428731981476535,-0.406992181572672,0.0104790325141045,-0.0541121166650408,0.373958329416403,0.624939227429849,0.110809807082703,0.358648122376985,0.0143521244114582,0.0207890650724434,0.954607833586238,0.768649987622823,0.0349926115745915,0.000131470678511783,"ZGA2"
"2284","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___TS.g5012.t1",-0.761359539592064,0.0281851997456897,0.153612868617174,146,-20.16,"2 19","658 678",17,"64.71%","70.59%","V22140","V22140","pink",-0.287332610131998,0.167792300485889,-0.428731981476535,-0.406992181572672,0.0104790325141045,-0.0541121166650408,0.373958329416403,0.624939227429849,0.110809807082703,0.358648122376985,0.0143521244114582,0.0207890650724434,0.954607833586238,0.768649987622823,0.0349926115745915,0.000131470678511783,"ZGA2"
"2285","Montipora_capitata_HIv3___Scaffold_151_1064446","Montipora_capitata_HIv3___TS.g5012.t1",-0.761359539592064,0.0281851997456897,0.153612868617174,146,-20.16,"2 19","658 678",17,"64.71%","70.59%","V22140","V22140","pink",-0.287332610131998,0.167792300485889,-0.428731981476535,-0.406992181572672,0.0104790325141045,-0.0541121166650408,0.373958329416403,0.624939227429849,0.110809807082703,0.358648122376985,0.0143521244114582,0.0207890650724434,0.954607833586238,0.768649987622823,0.0349926115745915,0.000131470678511783,"ZGA2"
"2286","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g33151.t1",0.80095285339134,0.0168894361937275,0.123019716843206,153,-20.95,"2 23","173 194",22,"68.18%","77.27%","V22147","V22147","pink",-0.401055289318136,0.162567295181066,-0.377099468845346,-0.217436947055541,-0.119047424690237,-0.0816726817119231,0.548201871316923,0.485542645123195,0.0229121926526429,0.374021442540816,0.0333717819284919,0.231915273680527,0.516367584673588,0.65677320219735,0.00116132721169949,0.00484718459455679,"ZGA2"
"2287","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g25970.t1",0.770629706163409,0.0252166322518583,0.146282068953981,148,-20.94,"2 21","211 237",23,"65.22%","78.26%","V22153","V22153","blue",-0.464705980048465,-0.204464536846199,-0.229853118162354,-0.0110196235046443,0.412016613288423,0.217490246640863,0.103892799078384,0.176643599553992,0.0073704765429412,0.261642201213404,0.205677844956167,0.95226873618521,0.0191218264633196,0.231798039690558,0.57148968880048,0.333481666320154,"ZGA1"
"2288","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g36531.t1",0.973581289097856,4.51886888434444e-05,0.0268416140267532,172,-22.78,"2 22","802 827",21,"76.19%","85.71%","V22154","V22154","pink",-0.279179992325019,-0.0650299440732113,-0.209956166296623,-0.134434733368185,0.0231691506890493,-0.099666585328056,-0.069587526070935,0.83468579677298,0.121767213965945,0.723635893698861,0.248766851842855,0.463216153560397,0.899837464291897,0.587320891266395,0.705100618769452,2.88791410896699e-09,"ZGA2"
"2289","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g17849.t1",-0.897982913706932,0.00245540518373015,0.0608805876890853,152,-22.97,"2 18","299 319",18,"66.67%","83.33%","V22161","V22161","red",-0.550121353152016,-0.431362971116887,-0.241449030669868,0.141518349430694,0.403656304799038,0.291453996338471,0.358218696606153,0.0280860077644159,0.00110665833055406,0.0137009904092022,0.183091266803911,0.439759938819973,0.0219610304581481,0.105559987640813,0.0441005330139717,0.878723819889967,"MZT1"
